run,type,module,name,attrname,attrvalue,vectime,vecvalue
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[0].**initialLoRaSF,8,,
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[0].**initialLoRaTP,8dBm,,
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[1].**initialLoRaSF,9,,
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[1].**initialLoRaTP,8dBm,,
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[2].**initialLoRaSF,7,,
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[2].**initialLoRaTP,8dBm,,
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[3].**initialLoRaSF,7,,
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[3].**initialLoRaTP,2dBm,,
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[4].**initialLoRaSF,8,,
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[4].**initialLoRaTP,8dBm,,
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[5].**initialLoRaSF,7,,
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[5].**initialLoRaTP,2dBm,,
General-19-20260516-23:49:23-3698,config,,,**.vector-recording,false,,
General-19-20260516-23:49:23-3698,config,,,**.loRaGW[*].packetForwarder.highQueueLength.vector-recording,true,,
General-19-20260516-23:49:23-3698,config,,,**.loRaGW[*].packetForwarder.lowQueueLength.vector-recording,true,,
General-19-20260516-23:49:23-3698,config,,,**.networkServer.app[0].delaySignal.vector-recording,true,,
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[*].app[0].packetsSent:scalar,true,,
General-19-20260516-23:49:23-3698,config,,,**.networkServer.app[0].totalReceivedPackets:scalar,true,,
General-19-20260516-23:49:23-3698,config,,,**.loRaGW[*].**.packetDropRate:scalar,true,,
General-12-20260516-23:22:30-3649,runattr,,,configname,General,,
General-12-20260516-23:22:30-3649,runattr,,,datetime,20260516-23:22:30,,
General-12-20260516-23:22:30-3649,runattr,,,datetimef,20260516-232230,,
General-12-20260516-23:22:30-3649,runattr,,,experiment,General,,
General-12-20260516-23:22:30-3649,runattr,,,inifile,n100-gw1.ini,,
General-12-20260516-23:22:30-3649,runattr,,,iterationvars,"$0=""avg""",,
General-12-20260516-23:22:30-3649,runattr,,,iterationvarsd,avg,,
General-12-20260516-23:22:30-3649,runattr,,,iterationvarsf,avg-,,
General-12-20260516-23:22:30-3649,runattr,,,measurement,"$0=""avg""",,
General-12-20260516-23:22:30-3649,runattr,,,network,flora.simulations.LoRaNetworkTest,,
General-12-20260516-23:22:30-3649,runattr,,,processid,3649,,
General-12-20260516-23:22:30-3649,runattr,,,repetition,12,,
General-12-20260516-23:22:30-3649,runattr,,,replication,#12,,
General-12-20260516-23:22:30-3649,runattr,,,resultdir,results,,
General-12-20260516-23:22:30-3649,runattr,,,runnumber,12,,
General-12-20260516-23:22:30-3649,runattr,,,seedset,12,,
General-12-20260516-23:22:30-3649,config,,,image-path,../../../inet4.4/images,,
General-12-20260516-23:22:30-3649,config,,,network,flora.simulations.LoRaNetworkTest,,
General-12-20260516-23:22:30-3649,config,,,output-vector-file,../results/n100-gw1-s12.ini.vec,,
General-12-20260516-23:22:30-3649,config,,,**.maxTransmissionDuration,4s,,
General-12-20260516-23:22:30-3649,config,,,**.energyDetection,-110dBm,,
General-12-20260516-23:22:30-3649,config,,,**.vector-recording,true,,
General-12-20260516-23:22:30-3649,config,,,rng-class,cMersenneTwister,,
General-12-20260516-23:22:30-3649,config,,,**.loRaGW[*].numUdpApps,1,,
General-12-20260516-23:22:30-3649,config,,,**.loRaGW[0].packetForwarder.localPort,2000,,
General-12-20260516-23:22:30-3649,config,,,**.loRaGW[0].packetForwarder.destPort,1000,,
General-12-20260516-23:22:30-3649,config,,,**.loRaGW[0].packetForwarder.destAddresses,"""networkServer""",,
General-12-20260516-23:22:30-3649,config,,,**.loRaGW[0].packetForwarder.indexNumber,0,,
General-12-20260516-23:22:30-3649,config,,,**.networkServer.numApps,1,,
General-12-20260516-23:22:30-3649,config,,,**.networkServer.**.evaluateADRinServer,true,,
General-12-20260516-23:22:30-3649,config,,,**.networkServer.app[0].typename,NetworkServerApp,,
General-12-20260516-23:22:30-3649,config,,,**.networkServer.app[0].destAddresses,"""loRaGW[0]""",,
General-12-20260516-23:22:30-3649,config,,,**.networkServer.app[0].destPort,2000,,
General-12-20260516-23:22:30-3649,config,,,**.networkServer.app[0].localPort,1000,,
General-12-20260516-23:22:30-3649,config,,,**.networkServer.app[0].adrMethod,"""avg""",,
General-12-20260516-23:22:30-3649,config,,,**.numberOfPacketsToSend,0,,
General-12-20260516-23:22:30-3649,config,,,sim-time-limit,3d,,
General-12-20260516-23:22:30-3649,config,,,warmup-period,2h,,
General-12-20260516-23:22:30-3649,config,,,simtime-resolution,-11,,
General-12-20260516-23:22:30-3649,config,,,repeat,20,,
General-12-20260516-23:22:30-3649,config,,,**.loRaNodes[{0..1}].app[0].timeToFirstPacket,"uniform(0h, 1h)",,
General-12-20260516-23:22:30-3649,config,,,**.loRaNodes[{0..1}].app[0].timeToNextPacket,1h,,
General-12-20260516-23:22:30-3649,config,,,**.loRaNodes[{2..3}].app[0].timeToFirstPacket,exponential(24h),,
General-12-20260516-23:22:30-3649,config,,,**.loRaNodes[{2..3}].app[0].timeToNextPacket,exponential(24h),,
General-12-20260516-23:22:30-3649,config,,,**.loRaNodes[{4..5}].app[0].timeToFirstPacket,exponential(4h),,
General-12-20260516-23:22:30-3649,config,,,**.loRaNodes[{4..5}].app[0].timeToNextPacket,exponential(4h),,
General-12-20260516-23:22:30-3649,config,,,**.alohaChannelModel,false,,
General-12-20260516-23:22:30-3649,config,,,**.loRaNodes[*].**.initFromDisplayString,false,,
General-12-20260516-23:22:30-3649,config,,,**.loRaNodes[*].**.evaluateADRinNode,true,,
General-12-20260516-23:22:30-3649,config,,,**.loRaNodes[*].**initialLoRaBW,125 kHz,,
General-12-20260516-23:22:30-3649,config,,,**.loRaNodes[*].**initialLoRaCR,4,,
General-12-20260516-23:22:30-3649,config,,,**.loRaNodes[*].numApps,1,,
General-12-20260516-23:22:30-3649,config,,,**.loRaNodes[*].app[0].typename,SimpleLoRaApp,,
General-12-20260516-23:22:30-3649,config,,,**.LoRaGWNic.radio.iAmGateway,true,,
General-12-20260516-23:22:30-3649,config,,,**.loRaGW[*].**.initFromDisplayString,false,,
General-12-20260516-23:22:30-3649,config,,,**.loRaNodes[*].LoRaNic.radio.energyConsumer.typename,LoRaEnergyConsumer,,
General-12-20260516-23:22:30-3649,config,,,**.loRaNodes[*].**.energySourceModule,"""^.IdealEpEnergyStorage""",,
General-12-20260516-23:22:30-3649,config,,,**.loRaNodes[*].LoRaNic.radio.energyConsumer.configFile,"xmldoc(""../energyConsumptionParameters.xml"")",,
General-12-20260516-23:22:30-3649,config,,,**.sigma,3.57,,
General-12-20260516-23:22:30-3649,config,,,**.constraintAreaMinX,0m,,
General-12-20260516-23:22:30-3649,config,,,**.constraintAreaMinY,0m,,
General-12-20260516-23:22:30-3649,config,,,**.constraintAreaMinZ,0m,,
General-12-20260516-23:22:30-3649,config,,,**.constraintAreaMaxZ,0m,,
General-12-20260516-23:22:30-3649,config,,,LoRaNetworkTest.**.radio.separateTransmissionParts,false,,
General-12-20260516-23:22:30-3649,config,,,LoRaNetworkTest.**.radio.separateReceptionParts,false,,
General-12-20260516-23:22:30-3649,config,,,**.ipv4Delayer.config,"xmldoc(""../cloudDelays.xml"")",,
General-12-20260516-23:22:30-3649,config,,,**.radio.radioMediumModule,"""LoRaMedium""",,
General-12-20260516-23:22:30-3649,config,,,**.LoRaMedium.pathLossType,"""LoRaLogNormalShadowing""",,
General-12-20260516-23:22:30-3649,config,,,**.minInterferenceTime,0s,,
General-12-20260516-23:22:30-3649,config,,,**.displayAddresses,false,,
General-12-20260516-23:22:30-3649,config,,,**.numberOfNodes,6,,
General-12-20260516-23:22:30-3649,config,,,**.numberOfGateways,1,,
General-12-20260516-23:22:30-3649,config,,,**.constraintAreaMaxX,2376.0m,,
General-12-20260516-23:22:30-3649,config,,,**.constraintAreaMaxY,1090.0m,,
General-12-20260516-23:22:30-3649,config,,,**.loRaGW[0].**.initialX,544.00m,,
General-12-20260516-23:22:30-3649,config,,,**.loRaGW[0].**.initialY,544.00m,,
General-12-20260516-23:22:30-3649,config,,,output-scalar-file,../results/n100-gw1-s12.ini.sca,,
General-12-20260516-23:22:30-3649,config,,,**.loRaNodes[0..1].app[0].sendInterval,1h,,
General-12-20260516-23:22:30-3649,config,,,**.loRaNodes[0].**.initialX,510.63m,,
General-12-20260516-23:22:30-3649,config,,,**.loRaNodes[0].**.initialY,500.08m,,
General-12-20260516-23:22:30-3649,config,,,**.loRaNodes[1].**.initialX,470.29m,,
General-12-20260516-23:22:30-3649,config,,,**.loRaNodes[1].**.initialY,520.24m,,
General-12-20260516-23:22:30-3649,config,,,**.loRaNodes[2].**.initialX,500.60m,,
General-12-20260516-23:22:30-3649,config,,,**.loRaNodes[2].**.initialY,590.25m,,
General-12-20260516-23:22:30-3649,config,,,**.loRaNodes[3].**.initialX,535.86m,,
General-12-20260516-23:22:30-3649,config,,,**.loRaNodes[3].**.initialY,590.63m,,
General-12-20260516-23:22:30-3649,config,,,**.loRaNodes[2..3].app[0].sendInterval,exponential(8760h),,
General-12-20260516-23:22:30-3649,config,,,**.loRaNodes[4..5].app[0].sendInterval,exponential(4h),,
General-12-20260516-23:22:30-3649,config,,,**.loRaNodes[4].**.initialX,650.85m,,
General-12-20260516-23:22:30-3649,config,,,**.loRaNodes[4].**.initialY,510.11m,,
General-12-20260516-23:22:30-3649,config,,,**.loRaNodes[5].**.initialX,680.27m,,
General-12-20260516-23:22:30-3649,config,,,**.loRaNodes[5].**.initialY,520.84m,,
General-12-20260516-23:22:30-3649,config,,,**.loRaNodes[0].**initialLoRaSF,8,,
General-12-20260516-23:22:30-3649,config,,,**.loRaNodes[0].**initialLoRaTP,8dBm,,
General-12-20260516-23:22:30-3649,config,,,**.loRaNodes[1].**initialLoRaSF,9,,
General-12-20260516-23:22:30-3649,config,,,**.loRaNodes[1].**initialLoRaTP,8dBm,,
General-12-20260516-23:22:30-3649,config,,,**.loRaNodes[2].**initialLoRaSF,7,,
General-12-20260516-23:22:30-3649,config,,,**.loRaNodes[2].**initialLoRaTP,8dBm,,
General-12-20260516-23:22:30-3649,config,,,**.loRaNodes[3].**initialLoRaSF,7,,
General-12-20260516-23:22:30-3649,config,,,**.loRaNodes[3].**initialLoRaTP,2dBm,,
General-12-20260516-23:22:30-3649,config,,,**.loRaNodes[4].**initialLoRaSF,8,,
General-12-20260516-23:22:30-3649,config,,,**.loRaNodes[4].**initialLoRaTP,8dBm,,
General-12-20260516-23:22:30-3649,config,,,**.loRaNodes[5].**initialLoRaSF,7,,
General-12-20260516-23:22:30-3649,config,,,**.loRaNodes[5].**initialLoRaTP,2dBm,,
General-12-20260516-23:22:30-3649,config,,,**.vector-recording,false,,
General-12-20260516-23:22:30-3649,config,,,**.loRaGW[*].packetForwarder.highQueueLength.vector-recording,true,,
General-12-20260516-23:22:30-3649,config,,,**.loRaGW[*].packetForwarder.lowQueueLength.vector-recording,true,,
General-12-20260516-23:22:30-3649,config,,,**.networkServer.app[0].delaySignal.vector-recording,true,,
General-12-20260516-23:22:30-3649,config,,,**.loRaNodes[*].app[0].packetsSent:scalar,true,,
General-12-20260516-23:22:30-3649,config,,,**.networkServer.app[0].totalReceivedPackets:scalar,true,,
General-12-20260516-23:22:30-3649,config,,,**.loRaGW[*].**.packetDropRate:scalar,true,,
General-3-20260516-22:46:51-3574,runattr,,,configname,General,,
General-3-20260516-22:46:51-3574,runattr,,,datetime,20260516-22:46:51,,
General-3-20260516-22:46:51-3574,runattr,,,datetimef,20260516-224651,,
General-3-20260516-22:46:51-3574,runattr,,,experiment,General,,
General-3-20260516-22:46:51-3574,runattr,,,inifile,n100-gw1.ini,,
General-3-20260516-22:46:51-3574,runattr,,,iterationvars,"$0=""avg""",,
General-3-20260516-22:46:51-3574,runattr,,,iterationvarsd,avg,,
General-3-20260516-22:46:51-3574,runattr,,,iterationvarsf,avg-,,
General-3-20260516-22:46:51-3574,runattr,,,measurement,"$0=""avg""",,
General-3-20260516-22:46:51-3574,runattr,,,network,flora.simulations.LoRaNetworkTest,,
General-3-20260516-22:46:51-3574,runattr,,,processid,3574,,
General-3-20260516-22:46:51-3574,runattr,,,repetition,3,,
General-3-20260516-22:46:51-3574,runattr,,,replication,#3,,
General-3-20260516-22:46:51-3574,runattr,,,resultdir,results,,
General-3-20260516-22:46:51-3574,runattr,,,runnumber,3,,
General-3-20260516-22:46:51-3574,runattr,,,seedset,3,,
General-3-20260516-22:46:51-3574,config,,,image-path,../../../inet4.4/images,,
General-3-20260516-22:46:51-3574,config,,,network,flora.simulations.LoRaNetworkTest,,
General-3-20260516-22:46:51-3574,config,,,output-vector-file,../results/n100-gw1-s3.ini.vec,,
General-3-20260516-22:46:51-3574,config,,,**.maxTransmissionDuration,4s,,
General-3-20260516-22:46:51-3574,config,,,**.energyDetection,-110dBm,,
General-3-20260516-22:46:51-3574,config,,,**.vector-recording,true,,
General-3-20260516-22:46:51-3574,config,,,rng-class,cMersenneTwister,,
General-3-20260516-22:46:51-3574,config,,,**.loRaGW[*].numUdpApps,1,,
General-3-20260516-22:46:51-3574,config,,,**.loRaGW[0].packetForwarder.localPort,2000,,
General-3-20260516-22:46:51-3574,config,,,**.loRaGW[0].packetForwarder.destPort,1000,,
General-3-20260516-22:46:51-3574,config,,,**.loRaGW[0].packetForwarder.destAddresses,"""networkServer""",,
General-3-20260516-22:46:51-3574,config,,,**.loRaGW[0].packetForwarder.indexNumber,0,,
General-3-20260516-22:46:51-3574,config,,,**.networkServer.numApps,1,,
General-3-20260516-22:46:51-3574,config,,,**.networkServer.**.evaluateADRinServer,true,,
General-3-20260516-22:46:51-3574,config,,,**.networkServer.app[0].typename,NetworkServerApp,,
General-3-20260516-22:46:51-3574,config,,,**.networkServer.app[0].destAddresses,"""loRaGW[0]""",,
General-3-20260516-22:46:51-3574,config,,,**.networkServer.app[0].destPort,2000,,
General-3-20260516-22:46:51-3574,config,,,**.networkServer.app[0].localPort,1000,,
General-3-20260516-22:46:51-3574,config,,,**.networkServer.app[0].adrMethod,"""avg""",,
General-3-20260516-22:46:51-3574,config,,,**.numberOfPacketsToSend,0,,
General-3-20260516-22:46:51-3574,config,,,sim-time-limit,3d,,
General-3-20260516-22:46:51-3574,config,,,warmup-period,2h,,
General-3-20260516-22:46:51-3574,config,,,simtime-resolution,-11,,
General-3-20260516-22:46:51-3574,config,,,repeat,20,,
General-3-20260516-22:46:51-3574,config,,,**.loRaNodes[{0..1}].app[0].timeToFirstPacket,"uniform(0h, 1h)",,
General-3-20260516-22:46:51-3574,config,,,**.loRaNodes[{0..1}].app[0].timeToNextPacket,1h,,
General-3-20260516-22:46:51-3574,config,,,**.loRaNodes[{2..3}].app[0].timeToFirstPacket,exponential(24h),,
General-3-20260516-22:46:51-3574,config,,,**.loRaNodes[{2..3}].app[0].timeToNextPacket,exponential(24h),,
General-3-20260516-22:46:51-3574,config,,,**.loRaNodes[{4..5}].app[0].timeToFirstPacket,exponential(4h),,
General-3-20260516-22:46:51-3574,config,,,**.loRaNodes[{4..5}].app[0].timeToNextPacket,exponential(4h),,
General-3-20260516-22:46:51-3574,config,,,**.alohaChannelModel,false,,
General-3-20260516-22:46:51-3574,config,,,**.loRaNodes[*].**.initFromDisplayString,false,,
General-3-20260516-22:46:51-3574,config,,,**.loRaNodes[*].**.evaluateADRinNode,true,,
General-3-20260516-22:46:51-3574,config,,,**.loRaNodes[*].**initialLoRaBW,125 kHz,,
General-3-20260516-22:46:51-3574,config,,,**.loRaNodes[*].**initialLoRaCR,4,,
General-3-20260516-22:46:51-3574,config,,,**.loRaNodes[*].numApps,1,,
General-3-20260516-22:46:51-3574,config,,,**.loRaNodes[*].app[0].typename,SimpleLoRaApp,,
General-3-20260516-22:46:51-3574,config,,,**.LoRaGWNic.radio.iAmGateway,true,,
General-3-20260516-22:46:51-3574,config,,,**.loRaGW[*].**.initFromDisplayString,false,,
General-3-20260516-22:46:51-3574,config,,,**.loRaNodes[*].LoRaNic.radio.energyConsumer.typename,LoRaEnergyConsumer,,
General-3-20260516-22:46:51-3574,config,,,**.loRaNodes[*].**.energySourceModule,"""^.IdealEpEnergyStorage""",,
General-3-20260516-22:46:51-3574,config,,,**.loRaNodes[*].LoRaNic.radio.energyConsumer.configFile,"xmldoc(""../energyConsumptionParameters.xml"")",,
General-3-20260516-22:46:51-3574,config,,,**.sigma,3.57,,
General-3-20260516-22:46:51-3574,config,,,**.constraintAreaMinX,0m,,
General-3-20260516-22:46:51-3574,config,,,**.constraintAreaMinY,0m,,
General-3-20260516-22:46:51-3574,config,,,**.constraintAreaMinZ,0m,,
General-3-20260516-22:46:51-3574,config,,,**.constraintAreaMaxZ,0m,,
General-3-20260516-22:46:51-3574,config,,,LoRaNetworkTest.**.radio.separateTransmissionParts,false,,
General-3-20260516-22:46:51-3574,config,,,LoRaNetworkTest.**.radio.separateReceptionParts,false,,
General-3-20260516-22:46:51-3574,config,,,**.ipv4Delayer.config,"xmldoc(""../cloudDelays.xml"")",,
General-3-20260516-22:46:51-3574,config,,,**.radio.radioMediumModule,"""LoRaMedium""",,
General-3-20260516-22:46:51-3574,config,,,**.LoRaMedium.pathLossType,"""LoRaLogNormalShadowing""",,
General-3-20260516-22:46:51-3574,config,,,**.minInterferenceTime,0s,,
General-3-20260516-22:46:51-3574,config,,,**.displayAddresses,false,,
General-3-20260516-22:46:51-3574,config,,,**.numberOfNodes,6,,
General-3-20260516-22:46:51-3574,config,,,**.numberOfGateways,1,,
General-3-20260516-22:46:51-3574,config,,,**.constraintAreaMaxX,2376.0m,,
General-3-20260516-22:46:51-3574,config,,,**.constraintAreaMaxY,1090.0m,,
General-3-20260516-22:46:51-3574,config,,,**.loRaGW[0].**.initialX,544.00m,,
General-3-20260516-22:46:51-3574,config,,,**.loRaGW[0].**.initialY,544.00m,,
General-3-20260516-22:46:51-3574,config,,,output-scalar-file,../results/n100-gw1-s3.ini.sca,,
General-3-20260516-22:46:51-3574,config,,,**.loRaNodes[0..1].app[0].sendInterval,1h,,
General-3-20260516-22:46:51-3574,config,,,**.loRaNodes[0].**.initialX,510.63m,,
General-3-20260516-22:46:51-3574,config,,,**.loRaNodes[0].**.initialY,500.08m,,
General-3-20260516-22:46:51-3574,config,,,**.loRaNodes[1].**.initialX,470.29m,,
General-3-20260516-22:46:51-3574,config,,,**.loRaNodes[1].**.initialY,520.24m,,
General-3-20260516-22:46:51-3574,config,,,**.loRaNodes[2].**.initialX,500.60m,,
General-3-20260516-22:46:51-3574,config,,,**.loRaNodes[2].**.initialY,590.25m,,
General-3-20260516-22:46:51-3574,config,,,**.loRaNodes[3].**.initialX,535.86m,,
General-3-20260516-22:46:51-3574,config,,,**.loRaNodes[3].**.initialY,590.63m,,
General-3-20260516-22:46:51-3574,config,,,**.loRaNodes[2..3].app[0].sendInterval,exponential(8760h),,
General-3-20260516-22:46:51-3574,config,,,**.loRaNodes[4..5].app[0].sendInterval,exponential(4h),,
General-3-20260516-22:46:51-3574,config,,,**.loRaNodes[4].**.initialX,650.85m,,
General-3-20260516-22:46:51-3574,config,,,**.loRaNodes[4].**.initialY,510.11m,,
General-3-20260516-22:46:51-3574,config,,,**.loRaNodes[5].**.initialX,680.27m,,
General-3-20260516-22:46:51-3574,config,,,**.loRaNodes[5].**.initialY,520.84m,,
General-3-20260516-22:46:51-3574,config,,,**.loRaNodes[0].**initialLoRaSF,8,,
General-3-20260516-22:46:51-3574,config,,,**.loRaNodes[0].**initialLoRaTP,8dBm,,
General-3-20260516-22:46:51-3574,config,,,**.loRaNodes[1].**initialLoRaSF,9,,
General-3-20260516-22:46:51-3574,config,,,**.loRaNodes[1].**initialLoRaTP,8dBm,,
General-3-20260516-22:46:51-3574,config,,,**.loRaNodes[2].**initialLoRaSF,7,,
General-3-20260516-22:46:51-3574,config,,,**.loRaNodes[2].**initialLoRaTP,8dBm,,
General-3-20260516-22:46:51-3574,config,,,**.loRaNodes[3].**initialLoRaSF,7,,
General-3-20260516-22:46:51-3574,config,,,**.loRaNodes[3].**initialLoRaTP,2dBm,,
General-3-20260516-22:46:51-3574,config,,,**.loRaNodes[4].**initialLoRaSF,8,,
General-3-20260516-22:46:51-3574,config,,,**.loRaNodes[4].**initialLoRaTP,8dBm,,
General-3-20260516-22:46:51-3574,config,,,**.loRaNodes[5].**initialLoRaSF,7,,
General-3-20260516-22:46:51-3574,config,,,**.loRaNodes[5].**initialLoRaTP,2dBm,,
General-3-20260516-22:46:51-3574,config,,,**.vector-recording,false,,
